identifier,pitch,sex
cmu_us_ksp_arctic_b0153,126,0
cmu_us_ksp_arctic_a0274,138,0
cmu_us_ksp_arctic_a0459,151,0
cmu_us_ksp_arctic_a0054,136,0
cmu_us_ksp_arctic_b0516,152,0
cmu_us_ksp_arctic_b0306,140,0
cmu_us_ksp_arctic_a0319,126,0
cmu_us_ksp_arctic_b0472,144,0
cmu_us_ksp_arctic_b0076,133,0
cmu_us_ksp_arctic_b0487,145,0
cmu_us_ksp_arctic_b0327,155,0
cmu_us_ksp_arctic_a0251,128,0
cmu_us_ksp_arctic_b0226,143,0
cmu_us_ksp_arctic_b0461,148,0
cmu_us_ksp_arctic_b0481,154,0
cmu_us_ksp_arctic_b0478,140,0
cmu_us_ksp_arctic_a0179,139,0
cmu_us_ksp_arctic_b0066,126,0
cmu_us_ksp_arctic_b0101,130,0
cmu_us_ksp_arctic_a0373,143,0
cmu_us_ksp_arctic_a0094,132,0
cmu_us_ksp_arctic_b0186,131,0
cmu_us_ksp_arctic_b0214,138,0
cmu_us_ksp_arctic_a0316,126,0
cmu_us_ksp_arctic_a0003,130,0
cmu_us_ksp_arctic_a0306,144,0
cmu_us_ksp_arctic_a0418,142,0
cmu_us_ksp_arctic_b0293,140,0
cmu_us_ksp_arctic_b0260,144,0
cmu_us_ksp_arctic_b0346,159,0
cmu_us_ksp_arctic_a0104,143,0
cmu_us_ksp_arctic_a0002,127,0
cmu_us_ksp_arctic_b0222,139,0
cmu_us_ksp_arctic_a0177,142,0
cmu_us_ksp_arctic_a0156,140,0
cmu_us_ksp_arctic_a0243,140,0
cmu_us_ksp_arctic_a0570,143,0
cmu_us_ksp_arctic_b0372,147,0
cmu_us_ksp_arctic_a0504,119,0
cmu_us_ksp_arctic_a0130,144,0
cmu_us_ksp_arctic_b0042,129,0
cmu_us_ksp_arctic_b0173,143,0
cmu_us_ksp_arctic_a0320,129,0
cmu_us_ksp_arctic_a0339,126,0
cmu_us_ksp_arctic_a0509,157,0
cmu_us_ksp_arctic_b0127,126,0
cmu_us_ksp_arctic_b0052,136,0
cmu_us_ksp_arctic_b0015,125,0
cmu_us_ksp_arctic_a0220,134,0
cmu_us_ksp_arctic_a0044,142,0
cmu_us_ksp_arctic_b0467,139,0
cmu_us_ksp_arctic_b0488,152,0
cmu_us_ksp_arctic_a0576,144,0
cmu_us_ksp_arctic_b0262,144,0
cmu_us_ksp_arctic_a0193,138,0
cmu_us_ksp_arctic_b0476,139,0
cmu_us_ksp_arctic_a0493,139,0
cmu_us_ksp_arctic_b0125,131,0
cmu_us_ksp_arctic_b0353,147,0
cmu_us_ksp_arctic_b0343,161,0
cmu_us_ksp_arctic_b0025,133,0
cmu_us_ksp_arctic_a0150,136,0
cmu_us_clb_arctic_b0502,190,1
cmu_us_clb_arctic_a0052,182,1
cmu_us_clb_arctic_b0453,184,1
cmu_us_clb_arctic_a0298,184,1
cmu_us_clb_arctic_b0192,179,1
cmu_us_clb_arctic_a0457,175,1
cmu_us_clb_arctic_a0419,187,1
cmu_us_clb_arctic_b0329,188,1
cmu_us_clb_arctic_a0502,170,1
cmu_us_clb_arctic_b0350,174,1
cmu_us_clb_arctic_a0565,178,1
cmu_us_clb_arctic_b0152,182,1
cmu_us_clb_arctic_b0254,172,1
cmu_us_clb_arctic_b0397,184,1
cmu_us_clb_arctic_b0340,184,1
cmu_us_clb_arctic_a0144,185,1
cmu_us_clb_arctic_b0118,176,1
cmu_us_clb_arctic_b0209,174,1
cmu_us_clb_arctic_b0115,176,1
cmu_us_clb_arctic_a0242,184,1
cmu_us_clb_arctic_b0384,186,1
cmu_us_clb_arctic_b0417,187,1
cmu_us_clb_arctic_a0507,178,1
cmu_us_clb_arctic_a0039,176,1
cmu_us_clb_arctic_a0386,174,1
cmu_us_clb_arctic_b0249,182,1
cmu_us_clb_arctic_a0146,185,1
cmu_us_clb_arctic_b0005,188,1
cmu_us_clb_arctic_b0272,184,1
cmu_us_clb_arctic_a0119,179,1
cmu_us_clb_arctic_b0225,189,1
cmu_us_clb_arctic_a0331,177,1
cmu_us_clb_arctic_b0404,174,1
cmu_us_clb_arctic_a0011,176,1
cmu_us_clb_arctic_b0097,173,1
cmu_us_clb_arctic_a0506,176,1
cmu_us_clb_arctic_a0452,174,1
cmu_us_clb_arctic_b0412,184,1
cmu_us_clb_arctic_a0252,178,1
cmu_us_clb_arctic_a0229,181,1
cmu_us_clb_arctic_a0132,180,1
cmu_us_clb_arctic_b0311,180,1
cmu_us_clb_arctic_a0444,184,1
cmu_us_clb_arctic_b0256,186,1
cmu_us_clb_arctic_a0195,184,1
cmu_us_clb_arctic_b0159,178,1
cmu_us_clb_arctic_b0220,169,1
cmu_us_clb_arctic_b0510,177,1
cmu_us_clb_arctic_a0085,184,1
cmu_us_clb_arctic_a0454,172,1
cmu_us_clb_arctic_b0235,176,1
cmu_us_clb_arctic_b0328,168,1
cmu_us_clb_arctic_b0018,192,1
cmu_us_clb_arctic_b0194,178,1
cmu_us_clb_arctic_b0040,193,1
cmu_us_clb_arctic_a0197,174,1
cmu_us_clb_arctic_b0319,182,1
cmu_us_clb_arctic_a0563,174,1
cmu_us_clb_arctic_b0213,171,1
cmu_us_clb_arctic_b0142,186,1
cmu_us_clb_arctic_b0032,192,1
cmu_us_clb_arctic_a0537,174,1
cmu_us_clb_arctic_a0264,189,1
cmu_us_clb_arctic_b0024,187,1
cmu_us_clb_arctic_b0528,193,1
cmu_us_clb_arctic_a0238,181,1
cmu_us_clb_arctic_b0369,185,1
cmu_us_clb_arctic_a0387,178,1
cmu_us_clb_arctic_b0136,182,1
cmu_us_clb_arctic_b0143,188,1
cmu_us_clb_arctic_b0197,184,1
cmu_us_clb_arctic_a0016,182,1
cmu_us_clb_arctic_a0462,178,1
cmu_us_clb_arctic_a0414,173,1
cmu_us_clb_arctic_a0026,190,1
cmu_us_clb_arctic_b0392,178,1
cmu_us_clb_arctic_b0482,188,1
cmu_us_clb_arctic_b0174,182,1
cmu_us_clb_arctic_b0179,181,1
cmu_us_clb_arctic_a0205,178,1
cmu_us_clb_arctic_b0257,189,1
cmu_us_clb_arctic_a0106,182,1
cmu_us_clb_arctic_a0041,182,1
cmu_us_clb_arctic_a0027,188,1
cmu_us_clb_arctic_a0520,178,1
cmu_us_clb_arctic_b0184,176,1
cmu_us_clb_arctic_a0402,183,1
cmu_us_clb_arctic_b0160,178,1
cmu_us_clb_arctic_b0514,188,1
cmu_us_clb_arctic_a0464,183,1
cmu_us_clb_arctic_b0215,174,1
cmu_us_clb_arctic_b0299,184,1
cmu_us_clb_arctic_b0189,178,1
cmu_us_clb_arctic_b0431,174,1
cmu_us_clb_arctic_a0256,173,1
cmu_us_clb_arctic_a0222,182,1
cmu_us_clb_arctic_a0028,186,1
cmu_us_clb_arctic_a0384,175,1
cmu_us_clb_arctic_a0363,175,1
cmu_us_clb_arctic_a0436,168,1
cmu_us_clb_arctic_b0503,184,1
cmu_us_clb_arctic_a0240,182,1
cmu_us_clb_arctic_b0376,186,1
cmu_us_clb_arctic_a0082,187,1
cmu_us_clb_arctic_b0114,180,1
cmu_us_clb_arctic_b0023,186,1
cmu_us_clb_arctic_b0393,182,1
cmu_us_clb_arctic_b0182,182,1
cmu_us_clb_arctic_b0147,178,1
cmu_us_clb_arctic_b0148,186,1
cmu_us_clb_arctic_a0393,184,1
cmu_us_clb_arctic_b0229,185,1
cmu_us_clb_arctic_a0212,178,1
cmu_us_clb_arctic_a0539,174,1
cmu_us_clb_arctic_a0517,180,1
cmu_us_clb_arctic_a0314,176,1
cmu_us_clb_arctic_a0081,182,1
cmu_us_clb_arctic_a0346,174,1
cmu_us_clb_arctic_b0057,198,1
cmu_us_clb_arctic_a0366,178,1
cmu_us_clb_arctic_a0216,186,1
cmu_us_clb_arctic_a0333,181,1
cmu_us_clb_arctic_a0037,190,1
cmu_us_clb_arctic_a0351,183,1
cmu_us_clb_arctic_b0449,195,1
cmu_us_clb_arctic_a0217,185,1
cmu_us_clb_arctic_b0059,193,1
cmu_us_clb_arctic_b0305,182,1
cmu_us_clb_arctic_a0088,180,1
cmu_us_clb_arctic_a0486,172,1
cmu_us_clb_arctic_a0279,178,1
cmu_us_clb_arctic_a0572,186,1
cmu_us_clb_arctic_a0376,183,1
cmu_us_clb_arctic_a0046,184,1
cmu_us_clb_arctic_a0416,178,1
cmu_us_clb_arctic_a0201,182,1
cmu_us_clb_arctic_a0259,180,1
cmu_us_clb_arctic_b0243,193,1
cmu_us_clb_arctic_b0438,180,1
cmu_us_clb_arctic_b0240,184,1
cmu_us_clb_arctic_b0280,176,1
cmu_us_clb_arctic_b0072,182,1
cmu_us_clb_arctic_a0401,181,1
cmu_us_clb_arctic_b0284,180,1
cmu_us_clb_arctic_a0382,188,1
cmu_us_clb_arctic_b0231,176,1
cmu_us_clb_arctic_a0153,192,1
cmu_us_clb_arctic_b0063,178,1
cmu_us_clb_arctic_b0201,182,1
cmu_us_clb_arctic_a0432,175,1
cmu_us_clb_arctic_b0022,193,1
cmu_us_clb_arctic_b0296,180,1
cmu_us_clb_arctic_a0590,184,1
cmu_us_clb_arctic_b0358,174,1
cmu_us_clb_arctic_b0098,182,1
cmu_us_clb_arctic_a0176,187,1
cmu_us_clb_arctic_a0055,179,1
cmu_us_clb_arctic_b0342,184,1
cmu_us_clb_arctic_b0161,186,1
cmu_us_clb_arctic_b0477,180,1
cmu_us_clb_arctic_a0547,179,1
cmu_us_clb_arctic_b0433,182,1
cmu_us_clb_arctic_b0500,185,1
cmu_us_clb_arctic_a0368,172,1
cmu_us_clb_arctic_a0375,179,1
cmu_us_clb_arctic_b0521,186,1
cmu_us_clb_arctic_b0524,187,1
cmu_us_clb_arctic_b0515,186,1
cmu_us_clb_arctic_b0428,198,1
cmu_us_clb_arctic_a0069,192,1
cmu_us_clb_arctic_b0419,188,1
cmu_us_clb_arctic_b0134,183,1
cmu_us_clb_arctic_a0138,188,1
cmu_us_clb_arctic_b0315,180,1
cmu_us_clb_arctic_b0345,179,1
cmu_us_clb_arctic_b0162,182,1
cmu_us_clb_arctic_a0077,170,1
cmu_us_clb_arctic_b0016,186,1
cmu_us_clb_arctic_a0489,167,1
cmu_us_clb_arctic_a0188,182,1
cmu_us_clb_arctic_b0424,188,1
cmu_us_clb_arctic_b0289,180,1
cmu_us_clb_arctic_b0064,193,1
cmu_us_clb_arctic_b0204,184,1
cmu_us_clb_arctic_b0415,184,1
cmu_us_clb_arctic_a0224,183,1
cmu_us_clb_arctic_b0349,181,1
cmu_us_clb_arctic_a0479,182,1
cmu_us_clb_arctic_b0093,183,1
cmu_us_clb_arctic_b0010,203,1
cmu_us_clb_arctic_b0429,176,1
cmu_us_clb_arctic_a0048,195,1
cmu_us_clb_arctic_b0539,188,1
cmu_us_clb_arctic_b0416,182,1
cmu_us_clb_arctic_a0151,195,1
cmu_us_clb_arctic_a0442,179,1
cmu_us_clb_arctic_a0345,178,1
cmu_us_clb_arctic_b0434,188,1
cmu_us_clb_arctic_a0447,180,1
cmu_us_clb_arctic_b0520,188,1
cmu_us_clb_arctic_a0372,178,1
cmu_us_clb_arctic_a0374,179,1
cmu_us_clb_arctic_b0504,186,1
cmu_us_clb_arctic_a0449,177,1
cmu_us_clb_arctic_a0475,174,1
cmu_us_clb_arctic_a0121,188,1
cmu_us_clb_arctic_b0271,180,1
cmu_us_clb_arctic_a0108,182,1
cmu_us_clb_arctic_a0456,180,1
cmu_us_clb_arctic_b0039,182,1
cmu_us_clb_arctic_a0391,176,1
cmu_us_clb_arctic_b0331,190,1
cmu_us_clb_arctic_a0518,172,1
cmu_us_clb_arctic_b0409,178,1
cmu_us_clb_arctic_b0292,174,1
cmu_us_clb_arctic_b0313,180,1
cmu_us_clb_arctic_b0247,188,1
cmu_us_clb_arctic_a0084,181,1
cmu_us_clb_arctic_b0396,180,1
cmu_us_clb_arctic_a0010,186,1
cmu_us_clb_arctic_b0205,182,1
cmu_us_clb_arctic_a0405,180,1
cmu_us_clb_arctic_a0379,167,1
cmu_us_clb_arctic_b0332,177,1
cmu_us_clb_arctic_a0116,181,1
cmu_us_clb_arctic_b0399,177,1
cmu_us_clb_arctic_b0443,199,1
cmu_us_clb_arctic_a0112,198,1
cmu_us_clb_arctic_a0200,176,1
cmu_us_clb_arctic_b0432,184,1
cmu_us_clb_arctic_b0387,192,1
cmu_us_clb_arctic_b0379,184,1
cmu_us_clb_arctic_b0202,186,1
cmu_us_clb_arctic_a0470,182,1
cmu_us_clb_arctic_a0495,178,1
cmu_us_clb_arctic_b0065,188,1
cmu_us_clb_arctic_b0234,178,1
cmu_us_clb_arctic_a0521,170,1
cmu_us_clb_arctic_b0027,182,1
cmu_us_clb_arctic_a0463,174,1
cmu_us_clb_arctic_a0589,182,1
cmu_us_clb_arctic_a0483,168,1
cmu_us_clb_arctic_a0241,182,1
cmu_us_clb_arctic_a0287,177,1
cmu_us_clb_arctic_b0294,176,1
cmu_us_clb_arctic_a0164,181,1
cmu_us_clb_arctic_a0139,180,1
cmu_us_clb_arctic_b0085,188,1
cmu_us_clb_arctic_a0005,194,1
cmu_us_clb_arctic_a0583,195,1
cmu_us_clb_arctic_b0154,193,1
cmu_us_clb_arctic_a0503,170,1
cmu_us_clb_arctic_a0355,174,1
cmu_us_clb_arctic_a0571,182,1
cmu_us_clb_arctic_a0511,171,1
cmu_us_clb_arctic_a0165,178,1
cmu_us_clb_arctic_b0357,182,1
cmu_us_clb_arctic_a0336,169,1
cmu_us_clb_arctic_b0334,176,1
cmu_us_clb_arctic_b0425,188,1
cmu_us_clb_arctic_b0406,182,1
cmu_us_clb_arctic_b0494,195,1
cmu_us_clb_arctic_b0131,182,1
cmu_us_clb_arctic_b0455,192,1
cmu_us_clb_arctic_a0187,178,1
cmu_us_clb_arctic_b0501,184,1
cmu_us_clb_arctic_a0249,184,1
cmu_us_clb_arctic_a0196,182,1
cmu_us_clb_arctic_a0544,182,1
cmu_us_clb_arctic_b0221,172,1
cmu_us_clb_arctic_b0091,178,1
cmu_us_clb_arctic_a0271,190,1
cmu_us_clb_arctic_a0446,172,1
cmu_us_clb_arctic_a0268,186,1
cmu_us_clb_arctic_a0531,182,1
cmu_us_clb_arctic_a0290,176,1
cmu_us_clb_arctic_b0333,178,1
cmu_us_clb_arctic_b0464,187,1
cmu_us_clb_arctic_b0164,184,1
cmu_us_clb_arctic_b0469,190,1
cmu_us_clb_arctic_a0018,189,1
cmu_us_clb_arctic_b0441,182,1
cmu_us_clb_arctic_b0383,182,1
cmu_us_clb_arctic_b0267,188,1
cmu_us_clb_arctic_a0407,178,1
cmu_us_clb_arctic_a0090,186,1
cmu_us_clb_arctic_b0460,188,1
cmu_us_clb_arctic_b0067,193,1
cmu_us_clb_arctic_b0380,186,1
cmu_us_clb_arctic_a0250,182,1
cmu_us_clb_arctic_a0299,186,1
cmu_us_clb_arctic_b0263,172,1
cmu_us_clb_arctic_b0335,188,1
cmu_us_clb_arctic_a0056,184,1
cmu_us_clb_arctic_a0126,176,1
cmu_us_clb_arctic_b0537,188,1
cmu_us_clb_arctic_b0282,180,1
cmu_us_clb_arctic_b0286,180,1
cmu_us_clb_arctic_a0118,173,1
cmu_us_clb_arctic_a0155,186,1
cmu_us_clb_arctic_a0284,180,1
cmu_us_clb_arctic_b0366,182,1
cmu_us_clb_arctic_a0172,186,1
cmu_us_clb_arctic_b0442,182,1
cmu_us_clb_arctic_b0394,184,1
cmu_us_clb_arctic_a0283,176,1
cmu_us_clb_arctic_a0147,180,1
cmu_us_clb_arctic_b0183,184,1
cmu_us_clb_arctic_a0277,182,1
cmu_us_clb_arctic_b0513,182,1
cmu_us_clb_arctic_a0546,178,1
cmu_us_clb_arctic_a0400,180,1
cmu_us_clb_arctic_a0038,186,1
cmu_us_clb_arctic_a0020,187,1
cmu_us_clb_arctic_b0122,182,1
cmu_us_clb_arctic_a0499,168,1
cmu_us_clb_arctic_a0528,174,1
cmu_us_clb_arctic_a0466,176,1
cmu_us_clb_arctic_b0251,189,1
cmu_us_clb_arctic_b0411,184,1
cmu_us_clb_arctic_b0117,167,1
cmu_us_clb_arctic_a0308,185,1
cmu_us_clb_arctic_b0009,200,1
cmu_us_clb_arctic_b0037,180,1
cmu_us_clb_arctic_b0300,182,1
cmu_us_clb_arctic_a0344,178,1
cmu_us_clb_arctic_a0057,182,1
cmu_us_clb_arctic_b0398,166,1
cmu_us_clb_arctic_a0398,173,1
cmu_us_clb_arctic_a0429,183,1
cmu_us_clb_arctic_b0339,182,1
cmu_us_clb_arctic_b0062,193,1
cmu_us_clb_arctic_b0049,190,1
cmu_us_clb_arctic_b0158,180,1
cmu_us_clb_arctic_a0141,182,1
cmu_us_clb_arctic_b0176,193,1
cmu_us_clb_arctic_b0060,189,1
cmu_us_clb_arctic_a0218,188,1
cmu_us_clb_arctic_a0064,185,1
cmu_us_clb_arctic_a0079,184,1
cmu_us_clb_arctic_b0401,193,1
cmu_us_clb_arctic_b0517,188,1
cmu_us_clb_arctic_b0381,186,1
cmu_us_clb_arctic_b0139,185,1
cmu_us_clb_arctic_a0473,174,1
cmu_us_clb_arctic_b0486,184,1
cmu_us_clb_arctic_b0171,188,1
cmu_us_clb_arctic_a0022,190,1
cmu_us_clb_arctic_b0036,175,1
cmu_us_clb_arctic_a0582,170,1
cmu_us_clb_arctic_a0257,180,1
cmu_us_clb_arctic_b0446,183,1
cmu_us_clb_arctic_b0203,178,1
cmu_us_clb_arctic_a0053,185,1
cmu_us_clb_arctic_b0105,186,1
cmu_us_clb_arctic_b0050,186,1
cmu_us_clb_arctic_b0475,182,1
cmu_us_clb_arctic_b0068,178,1
cmu_us_clb_arctic_a0281,184,1
cmu_us_clb_arctic_b0113,176,1
cmu_us_clb_arctic_b0268,172,1
cmu_us_clb_arctic_a0076,186,1
cmu_us_clb_arctic_a0102,193,1
cmu_us_clb_arctic_a0481,179,1
cmu_us_clb_arctic_b0029,178,1
cmu_us_clb_arctic_a0430,178,1
cmu_us_clb_arctic_a0323,186,1
cmu_us_clb_arctic_b0245,195,1
cmu_us_clb_arctic_b0337,190,1
cmu_us_clb_arctic_b0436,178,1
cmu_us_clb_arctic_a0267,172,1
cmu_us_clb_arctic_a0025,187,1
cmu_us_clb_arctic_b0188,184,1
cmu_us_clb_arctic_a0231,180,1
cmu_us_clb_arctic_b0519,184,1
cmu_us_clb_arctic_b0119,172,1
cmu_us_clb_arctic_b0053,181,1
cmu_us_clb_arctic_b0258,193,1
cmu_us_clb_arctic_a0099,180,1
cmu_us_clb_arctic_b0275,184,1
cmu_us_clb_arctic_b0377,185,1
cmu_us_clb_arctic_a0348,182,1
cmu_us_clb_arctic_b0079,184,1
cmu_us_clb_arctic_b0531,191,1
cmu_us_clb_arctic_a0437,182,1
cmu_us_clb_arctic_a0324,179,1
cmu_us_clb_arctic_a0514,180,1
cmu_us_clb_arctic_b0041,195,1
cmu_us_clb_arctic_a0488,178,1
cmu_us_clb_arctic_b0534,176,1
cmu_us_clb_arctic_b0495,182,1
cmu_us_clb_arctic_b0177,186,1
cmu_us_clb_arctic_a0564,175,1
cmu_us_clb_arctic_b0320,184,1
cmu_us_clb_arctic_b0354,190,1
cmu_us_clb_arctic_b0078,178,1
cmu_us_clb_arctic_b0301,178,1
cmu_us_clb_arctic_b0121,172,1
cmu_us_clb_arctic_b0132,182,1
cmu_us_clb_arctic_b0170,186,1
cmu_us_clb_arctic_a0185,190,1
cmu_us_clb_arctic_b0526,183,1
cmu_us_clb_arctic_b0536,193,1
cmu_us_clb_arctic_a0426,178,1
cmu_us_clb_arctic_a0580,178,1
cmu_us_clb_arctic_b0199,186,1
cmu_us_clb_arctic_a0255,185,1
cmu_us_clb_arctic_a0285,181,1
cmu_us_clb_arctic_a0143,181,1
cmu_us_clb_arctic_a0397,168,1
cmu_us_clb_arctic_b0003,198,1
cmu_us_clb_arctic_a0584,178,1
cmu_us_clb_arctic_a0359,178,1
cmu_us_clb_arctic_b0218,172,1
cmu_us_clb_arctic_b0291,176,1
cmu_us_clb_arctic_b0074,184,1
cmu_us_clb_arctic_b0499,178,1
cmu_us_clb_arctic_b0496,186,1
cmu_us_clb_arctic_b0233,172,1
cmu_us_clb_arctic_a0501,162,1
cmu_us_clb_arctic_a0040,183,1
cmu_us_clb_arctic_a0186,182,1
cmu_us_clb_arctic_b0045,190,1
cmu_us_clb_arctic_a0490,184,1
cmu_us_clb_arctic_a0258,176,1
cmu_us_clb_arctic_a0263,173,1
cmu_us_clb_arctic_a0415,180,1
cmu_us_clb_arctic_a0304,182,1
cmu_us_clb_arctic_b0021,186,1
cmu_us_clb_arctic_b0420,190,1
cmu_us_clb_arctic_a0559,172,1
cmu_us_clb_arctic_a0440,168,1
cmu_us_clb_arctic_a0092,178,1
cmu_us_clb_arctic_a0062,184,1
cmu_us_clb_arctic_b0187,174,1
cmu_us_clb_arctic_a0383,174,1
cmu_us_clb_arctic_a0113,188,1
cmu_us_clb_arctic_b0082,180,1
cmu_us_clb_arctic_b0490,200,1
cmu_us_clb_arctic_a0107,180,1
cmu_us_clb_arctic_a0009,184,1
cmu_us_clb_arctic_a0321,172,1
cmu_us_clb_arctic_b0385,178,1
cmu_us_clb_arctic_b0200,186,1
cmu_us_clb_arctic_b0321,176,1
cmu_us_clb_arctic_a0247,178,1
cmu_us_clb_arctic_a0190,174,1
cmu_us_clb_arctic_a0042,186,1
cmu_us_clb_arctic_a0575,180,1
cmu_us_clb_arctic_a0311,171,1
cmu_us_clb_arctic_a0413,174,1
cmu_us_clb_arctic_b0140,181,1
cmu_us_clb_arctic_a0389,182,1
cmu_us_clb_arctic_a0477,170,1
cmu_us_clb_arctic_b0046,188,1
cmu_us_clb_arctic_b0348,193,1
cmu_us_clb_arctic_b0374,186,1
cmu_us_clb_arctic_b0155,182,1
cmu_us_clb_arctic_b0198,184,1
cmu_us_clb_arctic_a0120,180,1
cmu_us_clb_arctic_a0288,176,1
cmu_us_clb_arctic_a0265,186,1
cmu_us_clb_arctic_a0223,183,1
cmu_us_clb_arctic_a0245,185,1
cmu_us_clb_arctic_a0593,179,1
cmu_us_clb_arctic_b0298,193,1
cmu_us_clb_arctic_a0482,174,1
cmu_us_clb_arctic_a0541,170,1
cmu_us_clb_arctic_a0152,188,1
cmu_us_clb_arctic_b0506,190,1
cmu_us_clb_arctic_a0100,186,1
cmu_us_clb_arctic_b0270,188,1
cmu_us_clb_arctic_b0330,188,1
cmu_us_clb_arctic_a0059,186,1
cmu_us_clb_arctic_a0434,178,1
cmu_us_clb_arctic_b0264,182,1
cmu_us_clb_arctic_a0591,186,1
cmu_us_clb_arctic_a0301,182,1
cmu_us_clb_arctic_b0361,174,1
cmu_us_clb_arctic_a0227,188,1
cmu_us_clb_arctic_b0149,174,1
cmu_us_clb_arctic_b0309,186,1
cmu_us_clb_arctic_a0067,183,1
cmu_us_clb_arctic_b0223,180,1
cmu_us_clb_arctic_a0513,175,1
cmu_us_clb_arctic_a0158,190,1
cmu_us_clb_arctic_b0230,178,1
cmu_us_clb_arctic_a0270,186,1
cmu_us_clb_arctic_a0474,176,1
cmu_us_clb_arctic_b0236,179,1
cmu_us_clb_arctic_b0026,185,1
cmu_us_clb_arctic_a0533,174,1
cmu_us_clb_arctic_b0375,195,1
cmu_us_clb_arctic_b0250,187,1
cmu_us_clb_arctic_b0095,185,1
cmu_us_clb_arctic_b0423,186,1
cmu_us_clb_arctic_a0225,182,1
cmu_us_clb_arctic_b0107,188,1
cmu_us_clb_arctic_a0328,174,1
cmu_us_clb_arctic_b0308,180,1
cmu_us_clb_arctic_a0438,179,1
cmu_us_clb_arctic_b0312,176,1
cmu_us_clb_arctic_a0427,180,1
cmu_us_clb_arctic_b0035,186,1
cmu_us_clb_arctic_a0237,180,1
cmu_us_clb_arctic_a0453,176,1
cmu_us_clb_arctic_a0208,180,1
cmu_us_clb_arctic_b0365,180,1
cmu_us_clb_arctic_b0228,179,1
cmu_us_clb_arctic_b0157,174,1
cmu_us_clb_arctic_b0447,182,1
cmu_us_clb_arctic_b0509,188,1
cmu_us_clb_arctic_a0070,182,1
cmu_us_clb_arctic_a0034,182,1
cmu_us_clb_arctic_b0459,190,1
cmu_us_clb_arctic_a0131,186,1
cmu_us_clb_arctic_a0149,180,1
cmu_us_clb_arctic_b0290,178,1
cmu_us_clb_arctic_b0124,177,1
cmu_us_clb_arctic_a0332,178,1
cmu_us_clb_arctic_a0543,181,1
cmu_us_clb_arctic_b0242,178,1
cmu_us_clb_arctic_b0163,184,1
cmu_us_clb_arctic_b0038,188,1
cmu_us_clb_arctic_a0086,182,1
cmu_us_clb_arctic_a0367,182,1
cmu_us_clb_arctic_b0047,198,1
cmu_us_clb_arctic_b0448,186,1
cmu_us_clb_arctic_a0369,176,1
cmu_us_clb_arctic_b0276,190,1
cmu_us_clb_arctic_b0371,182,1
cmu_us_clb_arctic_b0287,184,1
cmu_us_clb_arctic_b0463,186,1
cmu_us_clb_arctic_a0246,180,1
cmu_us_clb_arctic_a0421,178,1
cmu_us_clb_arctic_a0522,176,1
cmu_us_clb_arctic_b0403,184,1
cmu_us_clb_arctic_b0089,183,1
cmu_us_clb_arctic_b0206,178,1
cmu_us_clb_arctic_a0335,178,1
cmu_us_clb_arctic_a0472,180,1
cmu_us_clb_arctic_b0151,178,1
cmu_us_clb_arctic_a0330,186,1
cmu_us_clb_arctic_a0236,198,1
cmu_us_clb_arctic_a0289,182,1
cmu_us_clb_arctic_a0072,188,1
cmu_us_clb_arctic_a0058,177,1
cmu_us_clb_arctic_b0244,195,1
cmu_us_clb_arctic_b0217,179,1
cmu_us_clb_arctic_a0535,169,1
cmu_us_clb_arctic_b0004,200,1
cmu_us_clb_arctic_b0450,198,1
cmu_us_clb_arctic_b0363,190,1
cmu_us_clb_arctic_a0065,186,1
cmu_us_clb_arctic_a0538,180,1
cmu_us_clb_arctic_b0391,186,1
cmu_us_clb_arctic_a0191,184,1
cmu_us_clb_arctic_a0562,178,1
cmu_us_clb_arctic_b0070,181,1
cmu_us_clb_arctic_a0377,176,1
cmu_us_clb_arctic_b0135,185,1
cmu_us_clb_arctic_b0532,192,1
cmu_us_clb_arctic_a0051,184,1
cmu_us_clb_arctic_b0031,188,1
cmu_us_clb_arctic_b0084,177,1
cmu_us_clb_arctic_b0535,188,1
cmu_us_clb_arctic_a0349,178,1
cmu_us_clb_arctic_a0445,175,1
cmu_us_clb_arctic_b0462,194,1
cmu_us_clb_arctic_b0081,182,1
cmu_us_clb_arctic_b0043,193,1
cmu_us_clb_arctic_a0381,180,1
cmu_us_clb_arctic_a0192,180,1
cmu_us_clb_arctic_a0103,182,1
cmu_us_clb_arctic_a0353,182,1
cmu_us_clb_arctic_a0272,200,1
cmu_us_clb_arctic_b0314,186,1
cmu_us_clb_arctic_b0303,180,1
cmu_us_clb_arctic_a0362,176,1
cmu_us_clb_arctic_b0388,178,1
cmu_us_clb_arctic_b0304,179,1
cmu_us_clb_arctic_b0144,187,1
cmu_us_clb_arctic_b0278,183,1
cmu_us_clb_arctic_b0497,180,1
cmu_us_clb_arctic_a0170,182,1
cmu_us_clb_arctic_a0226,189,1
cmu_us_clb_arctic_b0439,180,1
cmu_us_clb_arctic_a0551,170,1
cmu_us_clb_arctic_a0417,193,1
cmu_us_clb_arctic_a0364,184,1
cmu_us_clb_arctic_b0191,176,1
cmu_us_clb_arctic_b0051,182,1
cmu_us_clb_arctic_a0395,180,1
cmu_us_clb_arctic_a0036,188,1
cmu_us_clb_arctic_a0063,180,1
cmu_us_clb_arctic_b0166,181,1
cmu_us_clb_arctic_b0285,181,1
cmu_us_clb_arctic_b0307,193,1
cmu_us_clb_arctic_b0259,178,1
cmu_us_clb_arctic_a0203,184,1
cmu_us_clb_arctic_a0484,177,1
